Description,Logging data: Measured path, desired path, tau_cmd and tau_sat

pd(1,1),pd(2,1),pd(3,1),eta_measured(1,1),eta_measured(2,1),eta_measured(3,1),tau_cmd(1,1),tau_cmd(2,1),tau_cmd(3,1),tau_sat(1,1),tau_sat(2,1),tau_sat(3,1),eta_0_out(1,1),eta_0_out(2,1),eta_0_out(3,1),s_out,control switch
7.037252,-0.674620,2.752411,7.326301,-0.801637,-3.541291,-6805.122270,8437.663260,-509.729233,-1.719158,3.763522,0.500744,7.356649,-0.805605,-3.530774,0.345213,1.000000
7.036405,-0.674273,2.752411,7.326301,-0.801637,-3.541291,-6791.479249,8487.557195,-510.193374,-1.715354,3.769254,0.498139,7.356649,-0.805605,-3.530774,0.346128,1.000000
7.035567,-0.673929,2.752411,7.326301,-0.801637,-3.541291,-6777.245036,8537.483285,-510.639066,-1.711487,3.775039,0.495511,7.356649,-0.805605,-3.530774,0.347034,1.000000
7.034737,-0.673589,2.752411,7.326301,-0.801637,-3.541291,-6762.427260,8587.420269,-511.066012,-1.707557,3.780874,0.492860,7.356649,-0.805605,-3.530774,0.347931,1.000000
7.033914,-0.673251,2.752411,7.326301,-0.801637,-3.541291,-6747.033733,8637.346968,-511.473925,-1.703565,3.786758,0.490187,7.356649,-0.805605,-3.530774,0.348820,1.000000
7.033099,-0.672917,2.752411,7.326301,-0.801637,-3.541291,-6731.072443,8687.242303,-511.862529,-1.699511,3.792687,0.487494,7.356649,-0.805605,-3.530774,0.349701,1.000000
7.032292,-0.672586,2.752411,7.326301,-0.801637,-3.541291,-6714.551544,8737.085290,-512.231560,-1.695397,3.798661,0.484781,7.356649,-0.805605,-3.530774,0.350573,1.000000
7.031492,-0.672258,2.752411,7.326301,-0.801637,-3.541291,-6697.479347,8786.855057,-512.580765,-1.691223,3.804676,0.482049,7.356649,-0.805605,-3.530774,0.351438,1.000000
7.030700,-0.671933,2.752411,7.326301,-0.801637,-3.541291,-6679.864309,8836.530841,-512.909903,-1.686989,3.810730,0.479300,7.356649,-0.805605,-3.530774,0.352294,1.000000
7.029914,-0.671611,2.752411,7.326301,-0.801637,-3.541291,-6661.715029,8886.092004,-513.218741,-1.682696,3.816821,0.476534,7.356649,-0.805605,-3.530774,0.353143,1.000000
7.029135,-0.671292,2.752411,7.326301,-0.801637,-3.541291,-6643.040235,8935.518031,-513.507062,-1.678345,3.822947,0.473753,7.356649,-0.805605,-3.530774,0.353985,1.000000
7.028364,-0.670975,2.752411,7.326301,-0.801637,-3.541291,-6623.848776,8984.788542,-513.774656,-1.673936,3.829106,0.470957,7.356649,-0.805605,-3.530774,0.354819,1.000000
7.027599,-0.670661,2.752411,7.326301,-0.801637,-3.541291,-6604.149617,9033.883299,-514.021325,-1.669471,3.835295,0.468147,7.356649,-0.805605,-3.530774,0.355646,1.000000
7.026840,-0.670350,2.752411,7.326301,-0.801637,-3.541291,-6583.951828,9082.782207,-514.246882,-1.664950,3.841513,0.465325,7.356649,-0.805605,-3.530774,0.356466,1.000000
7.026088,-0.670042,2.752411,7.326301,-0.801637,-3.541291,-6563.264576,9131.465327,-514.451151,-1.660375,3.847756,0.462491,7.356649,-0.805605,-3.530774,0.357279,1.000000
7.025341,-0.669736,2.752411,7.326301,-0.801637,-3.541291,-6542.097116,9179.912880,-514.633966,-1.655745,3.854024,0.459647,7.356649,-0.805605,-3.530774,0.358086,1.000000
7.024601,-0.669432,2.752411,7.326301,-0.801637,-3.541291,-6520.458787,9228.105249,-514.795171,-1.651061,3.860313,0.456793,7.356649,-0.805605,-3.530774,0.358885,1.000000
